taxon,body_mass,age_at_first_birth,gestation_length,litter_size,litters_per_year,neonate_body_mass,weaning_age,reproductive_lifespan
Nasua_narica,3.6607165786088274,,1.8854743028291574,0.6020599913279624,,2.146128035678238,2.1226417696255364,
Nasua_nasua,3.576974474604044,,1.8754085600770636,0.5670263661590603,,2.161098356450925,2.0536545582907473,
Nasuella_olivacea,3.127101557349118,,,,,,,
Natalus_stramineus,0.7543483357110189,,2.3889001083542367,-0.004364805402450088,0.0,0.26245108973042947,1.7035492982382305,
Natalus_tumidirostris,0.7993405494535817,,,,,,,
Neacomys_guianae,1.2005769267548483,,,,,,,
Neacomys_spinosus,1.2787536009528289,,,,,,,
Neacomys_tenuipes,1.2787536009528289,,,0.5954962218255742,0.785329835010767,,,
Neamblysomus_julianae,1.3422252293607904,,,-0.017728766960431602,,,,
Necromys_amoenus,1.4328090050331683,,,,,,,
Necromys_lactens,1.5171958979499742,,,,,,,
Necromys_lasiurus,1.6012993101943376,2.136308267255813,1.3418300569205104,0.6532125137753437,,0.5526682161121932,,
Necromys_obscurus,1.6094876898532853,,,0.6866362692622934,,,,
Nelsonia_neotomodon,1.9030899869919435,,,,,,,
Neodon_juldaschi,,,,0.546542663478131,,,,
Neodon_sikimensis,,,,0.3521825181113625,,,,
Neofelis_nebulosa,4.17449737234872,,1.9705328297683242,0.3521825181113625,,2.2213881533063446,2.047936516138079,
Neofiber_alleni,2.4238681897532475,,1.4511721575125398,0.367355921026019,0.6532125137753437,0.9698816437465,1.3205616801952367,
Neohylomys_hainanensis,1.7177536932107156,,,,,,,
Neomys_anomalus,1.1202447955463652,,1.414973347970818,0.8512583487190752,,-0.23657200643706275,1.4446692309385245,
Neomys_fodiens,1.1835545336188618,,1.330007700872759,0.8055008581584001,0.3010299956639812,-0.14874165128092473,1.5482665451707454,
Neophascogale_lorentzi,2.326335860928751,,,,,,,
Neophoca_cinerea,5.277093231911125,,2.4247836644198224,0.13033376849500614,,3.8541614553767,2.7341515033129493,
Neophocaena_phocaenoides,4.511883360978874,,2.503804297090878,-0.01322826573375516,,3.8233131321226352,2.504294118294733,
Neopteryx_frosti,,,,-0.00877392430750515,,,,
Neoromicia_capensis,0.7752462597402364,,,0.292256071356476,,0.3010299956639812,,
Neoromicia_flavescens,1.021189299069938,,,,,,,
Neoromicia_helios,0.5514499979728752,,,,,,,
Neoromicia_melckorum,,,,0.2966651902615311,,,,
Neoromicia_nanus,0.5888317255942073,,1.878291949249796,0.26951294421791633,0.17609125905568124,,,
Neoromicia_rendalli,0.8075350280688532,,,,,,,
Neoromicia_somalicus,0.5477747053878226,,,0.3010299956639812,,,,
Neoromicia_tenuipinnis,0.7283537820212285,,,,,,,
Neoromicia_zuluensis,0.617000341120899,,,,,,,
Neotetracus_sinensis,,,,0.631443769013172,0.3010299956639812,,,
Neotoma_albigula,2.3184390042001923,,1.568201724066995,0.33041377334919086,0.3010299956639812,1.049605612594973,1.5250448070368452,
Neotoma_angustapalata,2.296665190261531,,,,,,,
Neotoma_anthonyi,2.2909245593827543,,,,,,,
Neotoma_bryanti,2.2600713879850747,,,,,,,
Neotoma_bunkeri,2.574031267727719,,,,,,,
Neotoma_chrysomelas,,,,-0.01322826573375516,,,,
Neotoma_cinerea,2.4561989646592375,,1.4726101975960446,0.5378190950732742,0.17609125905568124,1.1583624920952498,1.4207806195485655,
Neotoma_devia,2.3010299956639813,,,,,,,
Neotoma_floridana,2.3964783222021033,,1.5420781463356257,0.4927603890268375,0.3979400086720376,1.1473671077937864,1.571825249040829,
Neotoma_fuscipes,2.3289094048711885,,1.5212688755983852,0.44560420327359757,0.24303804868629444,1.1189257528257768,1.4391747398434684,
Neotoma_goldmani,2.296665190261531,,,0.11058971029924898,,,,
Neotoma_lepida,2.1580004291464734,,1.518382315545344,0.43136376415898736,0.5440680443502757,0.9712758487381052,1.5216610151120733,
Neotoma_macrotis,2.3536085207086392,,,,,,,
Neotoma_magister,2.6503075231319366,,1.5241363765925686,0.3010299956639812,,1.1760912590556813,1.4116197059632303,
Neotoma_martinensis,2.3805006748991953,,,,,,,
Neotoma_mexicana,2.307496037913213,,1.5212688755983852,0.4132997640812518,0.3010299956639812,1.0170333392987805,,
Nyctophilus_timoriensis,1.0421815945157662,,,0.3010299956639812,,,,
Nyctophilus_walkeri,0.6473829701146199,,,,,,,
Ochotona_alpina,2.1760912590556813,,1.4620983811351558,0.48713837547718647,0.3010299956639812,0.9132839017604184,1.3222192947339193,
Ochotona_cansus,1.8372727025023003,,1.388988785124714,0.5622928644564748,0.3521825181113625,,1.255272505103306,
Ochotona_collaris,2.110589710299249,2.5622928644564746,,0.5250448070368452,0.3010299956639812,,,3.2612628687924934
Ochotona_curzoniae,2.2026789942277265,,1.3521825181113625,0.6424645202421213,0.5440680443502757,1.0492180226701815,,
Ochotona_dauurica,2.1173044466410027,2.5622928644564746,1.4771212547196624,0.7715874808812554,0.3521825181113625,,,
Ochotona_himalayana,,,,0.534026106056135,,,,
Ochotona_huangensis,2.0225520841850138,,,,,,,
Ochotona_hyperborea,2.0791812460476247,,1.4471580313422192,0.48000694295715063,,0.9818186071706636,,
Ochotona_koslowi,,,,0.0,0.0,,,
Ochotona_macrotis,2.311223910432456,,,0.6263403673750424,0.3010299956639812,,,
Ochotona_pallasi,,,1.3979400086720377,0.8721562727482929,0.3979400086720376,0.8450980400142568,1.2886962605902559,
Ochotona_princeps,2.1976388755555694,,1.4834446480985353,0.45939248775923086,0.3010299956639812,1.0413926851582251,1.4224256763712047,
Ochotona_pusilla,2.153814864344529,,1.3422252293607904,0.9339931638312423,0.5440680443502757,0.8286598965353198,1.3222192947339193,
Ochotona_roylei,2.4149733479708178,,,0.47712125471966244,0.17609125905568124,0.8450980400142568,1.3222192947339193,
Pelea_capreolus,4.356624846845195,,2.416623867384184,0.0,,,,
Pelomys_fallax,2.0808428588345618,,,0.6020599913279624,,,,
Pelomys_isseli,1.778078861937455,,,,,,,
Pelomys_minor,1.6988831367525903,,,0.3979400086720376,,,,
Pentalagus_furnessi,,,,0.3873898263387294,,,,
Oecomys_concolor,1.6658623002031552,,,0.46982201597816303,0.6232492903979004,,,
Oecomys_flavicans,1.8656960599160706,,,,,,,
Oecomys_mamorae,1.7958800173440752,,,,,,,
Oecomys_paricola,1.8656960599160706,,,,,,,
Oecomys_phaeotis,1.8656960599160706,,,,,,,
Oecomys_rex,1.8656960599160706,,,,,,,
Oecomys_roberti,1.8656960599160706,,,,,,,
Oecomys_rutilus,1.8656960599160706,,,,,,,
Oecomys_speciosus,1.8656960599160706,,,,,,,
Oecomys_superans,1.8656960599160706,,,,,,,
Oecomys_trinitatis,1.8656960599160706,,,,,,,
Oenomys_hypoxanthus,1.9534697432534014,,,0.4487063199050799,,,1.4771212547196624,
Oenomys_ornatus,1.9319661147281726,,,,,,,
Okapia_johnstoni,5.361729988602299,,2.646393922625243,-0.00877392430750515,0.0,4.263058439805649,2.2587809065412605,
Olallamys_albicauda,2.4369573306694496,,,,,,,
Olallamys_edax,2.314709692955174,,,,,,,
Oligoryzomys_andinus,1.4014005407815442,,,,,,,
Oligoryzomys_arenalis,1.4014005407815442,,,,,,,
Oligoryzomys_chacoensis,1.3617278360175928,,,,,,,
Oligoryzomys_delticola,1.4681995860726125,,,0.5185139398778874,,,,
Oligoryzomys_destructor,1.4014005407815442,,,,,,,
Oligoryzomys_eliurus,1.5388249889379038,,,,,,,
Oligoryzomys_flavescens,1.3283796034387378,,,0.6946051989335688,,,,
Oligoryzomys_fulvescens,1.3979400086720377,,,0.561101383649056,,,,
Oligoryzomys_griseolus,1.4014005407815442,,,,,,,
Oligoryzomys_longicaudatus,1.4399639359209049,,,0.6785183790401139,,,,
Oligoryzomys_magellanicus,1.4014005407815442,,,,,,,
Oligoryzomys_microtis,1.3521825181113625,,,,,,,
Oligoryzomys_nigripes,1.3081373786380386,,,0.5550944485783191,,,1.1595671932336202,
Ommatophoca_rossii,5.318589431205429,,2.543807389456844,-0.017728766960431602,,4.230448921378274,1.4446692309385245,
Ondatra_zibethicus,2.9962094872162686,2.5622928644564746,1.4449811120879448,0.8162412999917831,0.38560627359831223,1.3422252293607904,1.4446692309385245,3.5165353738957994
Onychogalea_fraenata,3.6947850210311386,,1.3617278360175928,0.0,,,2.2162450977058223,
Onychogalea_unguifera,3.812561101221603,,,0.0,,,,
Onychomys_arenicola,1.4771212547196624,,,,,,,
Oryzomys_galapagoensis,1.8028421127390744,,,,,,,
Oryzomys_gorgasi,1.7817553746524688,,,,,,,
Oryzomys_hammondi,1.7817553746524688,,,,,,,
Oryzomys_keaysi,1.765594055319445,,,,,,,
Oryzomys_lamia,1.7817553746524688,,,,,,,
Oryzomys_laticeps,1.6911699341316038,,,,,,,
Oryzomys_legatus,1.7888751157754168,,,,,,,
Oryzomys_levipes,1.7817553746524688,,,,,,,
Oryzomys_macconnelli,1.8227563329513907,,,,,,,
Oryzomys_megacephalus,1.7558748556724915,,1.4358443659844413,0.5705429398818975,0.7824726241662862,0.5843312243675308,,
Oryzomys_melanotis,1.6988831367525903,,,0.5888317255942073,,,,
Oryzomys_nitidus,1.7418603940652635,,,,,,,
Oryzomys_palustris,1.7264011621029225,,1.3933996952931018,0.6106601630898799,,0.5428254269591799,1.0584260244570054,
Oryzomys_polius,1.7817553746524688,,,,,,,
Oryzomys_russatus,1.7817553746524688,,,,,,,
Neotoma_micropus,2.4067785511909743,,1.5314789170422551,0.3979400086720376,0.3010299956639812,1.0681858617461617,1.4746532533620627,
Neotoma_nelsoni,2.296665190261531,,,,,,,
Neotoma_palatina,2.296665190261531,,,,,,,
Neotoma_phenax,2.356962310706225,,,0.3010299956639812,,,,
Neotoma_stephensi,2.17382703565358,,1.500373714353374,0.02530586526477026,0.2787536009528289,1.0253058652647702,1.5634810853944108,
Neotomodon_alstoni,1.6497241859295224,,1.4360035356698966,0.505149978319906,0.3979400086720376,0.5314789170422551,,
Neotomys_ebriosus,1.8095597146352678,,,,,,,
Neotragus_batesi,3.4723834100505426,2.5622928644564746,2.258254053507148,0.0,,2.6989613183595207,,3.6762362167633116
Neotragus_moschatus,3.751202864749901,,2.255272505103306,0.0,,,,
Neotragus_pygmaeus,3.5925853129122656,,2.255272505103306,0.0,,,,
Nesokia_indica,2.2506151469906333,,1.2304489213782739,0.6211762817750351,,,,
Nesolagus_netscheri,3.179456994325852,,,,,,,
Nesomys_audeberti,2.330494942302217,,,,,,,
Nesomys_lambertoni,2.1903316981702914,,,,,,,
Nesomys_rufus,2.214737909644464,,,,,,,
Neurotrichus_gibbsii,0.9804578922761001,,1.327767489902729,0.4756711883244297,0.0,-0.2218487496163564,,
Neusticomys_monticolus,1.5965970956264601,,,0.287801729930226,,,,
Neusticomys_mussoi,1.6020599913279623,,,,,,,
Neusticomys_oyapocki,1.6720978579357175,,,,,,,
Neusticomys_peruviensis,1.6020599913279623,,,,,,,
Neusticomys_venezuelae,1.6730209071288962,,,,,,,
Ningaui_ridei,0.9740509027928773,,1.1300119496719043,0.7774268223893114,0.3010299956639812,-2.301174031596658,1.9577987749299979,
Ningaui_timealeyi,0.8041394323353505,,,0.7558748556724915,0.3010299956639812,,,
Ningaui_yvonnae,0.9684829485539351,,,0.8450980400142568,0.3010299956639812,,,
Niviventer_coninga,1.9066043717249803,,,0.37474834601010387,,,,
Niviventer_cremoriventer,1.8545489358129508,,,0.568201724066995,,,,
Niviventer_culturatus,1.9093955459671055,,,,,,,
Niviventer_eha,,,,0.6866362692622934,,,,
Niviventer_fulvescens,1.9127002081908604,,,0.6444385894678385,,,,
Niviventer_niviventer,2.0,,,,,0.5740312677277188,,
Niviventer_rapit,1.9016217640933573,,,,,,,
Noctilio_albiventris,1.497758718287268,,,-0.004364805402450088,,0.7895807121644255,1.8896378004066678,
Noctilio_leporinus,1.4761067168401913,,,,0.0,,,
Nomascus_concolor,3.806889872096599,3.5165353738957994,2.313466472658235,0.004321373782642578,,,2.8028626268734587,4.1075999809222985
Nomascus_leucogenys,3.864511081058392,,,,,2.6966446575863086,,
Notiomys_edwardsii,1.3283796034387378,,,,,,,
Notiosorex_crawfordi,0.6803355134145632,,,0.5670263661590603,,-0.08618614761628333,1.5987905067631152,
Notiosorex_evotis,0.7226339225338123,,,,,,,
Notomys_alexis,1.5097400155703824,,1.5141491344754374,0.6031443726201823,,0.359835482339888,1.4771212547196624,
Notomys_aquilo,1.5909532351879858,,,,,,,
Notomys_cervinus,1.5414544287475889,,1.6184664921990803,0.46982201597816303,,,1.513483956704257,
Notomys_fuscus,1.594171479114912,,1.5439439424829065,0.48713837547718647,,,1.4771212547196624,
Notomys_mitchellii,1.631443769013172,,1.555940437818511,0.5158738437116791,,,1.4800069429571505,
Notopteris_macdonaldi,1.8335932939984563,,,-0.004364805402450088,,,,
Notopteris_neocaledonica,,,,0.0,,,,
Notoryctes_typhlops,1.7403626894942439,,,0.0,,,,
Nyctalus_aviator,,,,0.28103336724772754,,,,
Nyctalus_lasiopterus,1.6625689669332602,,,0.2600713879850748,,0.7481880270062004,1.7740788007525188,
Nyctalus_leisleri,1.0958664534785427,,,0.2380461031287954,0.0,,,
Nyctalus_noctula,1.4545399849648188,2.5622928644564746,1.8587777373054493,0.12385164096708581,0.0,0.7458551951737289,1.6802448370426077,3.6036855496146996
Nyctereutes_procyonoides,3.624796548604896,2.863322860120456,1.7912694809102685,0.8034571156484139,,1.9416108021536338,1.6962689967455329,3.6414741105040997
Nycteris_arge,1.0330214446829107,,,-0.00877392430750515,,0.6020599913279624,1.7653704802916486,
Nycteris_gambiensis,0.8530895298518656,,,,,,,
Nycteris_grandis,1.4742162640762553,,,0.0,,,,
Nycteris_hispida,0.9020028913507294,,1.9601852766046108,-0.004364805402450088,0.0,,,
Nycteris_javanica,1.249931756634195,,,0.0,,,,
Nycteris_macrotis,1.1610683854711745,,1.8932622858879913,-0.004364805402450088,0.3521825181113625,,1.7811088357294664,
Nycteris_madagascariensis,1.2477278329097232,,,,,,,
Nycteris_nana,0.8438554226231612,,2.0333031013725735,0.0,0.0,,1.7201593034059568,
Nycteris_thebaica,0.9637878273455552,,2.060508975605298,0.0,0.17609125905568124,,1.7841178164629232,
Nycteris_tragata,1.1583624920952498,,,,,,,
Nycteris_woodi,0.8808135922807914,,,,,,,
Nycticebus_bengalensis,3.055897950411007,,,,,,,
Nycticebus_coucang,2.965930402933715,2.969681440451501,2.2812379604278377,0.04921802267018165,,1.7030333047336859,2.258182160366098,3.941507954289383
Nycticebus_pygmaeus,2.5344322734758764,,2.268156576740394,0.24303804868629444,,1.2986347831244356,,
Nycticeinops_schlieffeni,0.7032913781186614,,1.895588275666263,0.40483371661993806,0.0,,,
Nycticeius_humeralis,0.9599948383284161,,,0.287801729930226,0.0,0.2380461031287954,1.4514794051248618,
Nyctimene_aello,1.9307453283111133,,,-0.00877392430750515,,,,
Nyctimene_albiventer,1.4763968267253302,,,-0.00877392430750515,0.3010299956639812,,,
Nyctimene_cephalotes,1.6524397475894201,,,-0.00877392430750515,,,,
Nyctimene_certans,1.6358856852812727,,,,,,,
Nyctimene_cyclotis,1.6886867242841235,,,,,,,
Nyctimene_draconilla,1.4792873164761702,,,,,,,
Nyctimene_major,2.029627239047413,,,,,,,
Nyctimene_malaitensis,1.8942606644469882,,,,,,,
Nyctimene_masalai,1.7259116322950483,,,,,,,
Nyctimene_rabori,1.8341026557127937,2.5622928644564746,2.1403823245594022,0.0,0.0,,2.0211892990699383,
Nyctimene_robinsoni,1.6886867242841235,,,-0.004364805402450088,0.0,,,
Nyctimene_vizcaccia,1.6228354795215203,,,,,,,
Nyctinomops_aurispinosus,1.2655253352190738,,,0.0,,,,
Nyctinomops_femorosaccus,1.1772478362556233,,,-0.004364805402450088,0.0,,,
Nyctinomops_laticaudatus,1.1179338350396415,,,-0.004364805402450088,0.0,0.6031443726201823,,
Nyctinomops_macrotis,1.2143138974243997,,,-0.004364805402450088,0.0,0.693726948923647,,
Nyctomys_sumichrasti,1.778078861937455,,1.5312233745330268,0.3010299956639812,0.9329808219231982,0.6364878963533654,1.395326393069351,
Nyctophilus_arnhemensis,0.8344207036815325,,,,,,,
Nyctophilus_bifax,0.9951962915971795,,,0.3010299956639812,,,,
Nyctophilus_gouldi,1.0538464268522527,,1.3605934135652489,0.18752072083646307,,0.21748394421390627,1.6467956887784694,
Nyctophilus_microtis,0.8627275283179746,,,,,,,
Ochotona_rufescens,2.3979400086720375,,1.4107772333772097,0.7817553746524689,0.6020599913279624,1.0569048513364727,1.2808059283936668,
Ochotona_rutila,,,,0.6127838567197355,0.3979400086720376,,,
Ochotona_thibetana,,,,0.4668676203541095,,,,
Ochrotomys_nuttalli,1.3581252852766486,,1.4638929889859074,0.41830129131974547,,0.43136376415898736,1.318897714627487,
Octodon_bridgesi,2.2101847054724066,,,,,,,
Octodon_degus,2.3080732871680296,,1.9570802596578998,0.725094521081469,0.3010299956639812,1.151982395457474,1.4930395883176513,
Octodon_lunatus,2.3022226663176655,,,,,,,
Octodontomys_gliroides,2.1924838199026633,,2.019116290447073,0.3096301674258988,,1.3010299956639813,,
Octomys_mimax,2.0949251011241623,,,,,,,
Odobenus_rosmarus,6.018282746962259,3.2612628687924934,2.553142396503208,0.08635983067474821,,4.77152060467009,2.771851945203994,4.10636090880675
Odocoileus_hemionus,4.927167901771228,2.738384123512156,2.3085430717846847,0.20682587603184974,,3.478204191971304,1.8662282473796472,3.874046725512229
Odocoileus_virginianus,4.880248928249,2.6655809910179533,2.3040379019045827,0.19589965240923377,,3.4698205437909833,1.9026554752179259,3.8993827055332653
Oecomys_bicolor,1.6100210246641453,,,0.4983105537896005,,,,
Oecomys_cleberi,1.8656960599160706,,,,,,,
Onychomys_leucogaster,1.4459154139511234,2.1940423278864234,1.500099191915723,0.5843312243675308,0.5797835966168101,0.36172783601759284,1.3583156400821959,3.222370458099582
Onychomys_torridus,1.3360592778663494,2.0851478121269045,1.4528593357958524,0.5185139398778874,0.3979400086720376,0.367355921026019,1.2979792441593623,3.1923834385180383
Orcaella_brevirostris,5.278753578095224,,2.629236254508366,0.0,,,,
Orcinus_orca,6.750412628145508,3.736934057116923,2.6592028774645313,0.0,,5.200700246688157,2.618842703814803,4.491967182405062
Oreamnos_americanus,4.857967790411301,3.0394141191761372,2.258254053507148,0.146128035678238,,3.488664915293255,1.928703027430597,3.771002884362876
Oreonax_flavicauda,3.9153533954093596,,2.3521825181113627,0.0,,,,
Oreotragus_oreotragus,4.129900866826193,,2.330413773349191,-0.00877392430750515,,3.0530784434834195,2.136308267255813,
Ornithorhynchus_anatinus,3.171507057598096,2.863322860120456,1.0962145853464051,0.3010299956639812,,,2.0826776806481124,3.863322860120456
Orthogeomys_cavator,2.8129133566428557,,,,,,,
Orthogeomys_cuniculus,2.6989613183595207,,,,,,,
Orthogeomys_dariensis,2.6414641949917783,,,,,,,
Orthogeomys_grandis,2.6989613183595207,,,,,,,
Orthogeomys_heterodus,2.788875115775417,,,,,,,
Orthogeomys_hispidus,2.6989613183595207,,,0.2944662261615929,,,,
Orthogeomys_lanius,2.6989613183595207,,,,,,,
Orthogeomys_underwoodi,2.3979400086720375,,,,,,,
Orycteropus_afer,4.7495446273081985,3.0394141191761372,2.3464507775096948,0.04139268515822508,0.0,3.27868045045882,1.6119356250401227,3.884512159190394
Oryctolagus_cuniculus,3.2015527868949807,2.0851478121269045,1.4835872969688941,0.7193312869837266,0.6532125137753437,1.5922878159521308,1.4199557484897578,3.809447928336575
Oryx_beisa,5.302280092037994,,,,,,,
Oryx_dammah,5.300593201555608,3.000568553450038,2.3944516808262164,0.0,,3.987041181877339,,3.8096936856003425
Oryx_gazella,5.275091156352935,2.9379539734671978,2.4373541278481747,0.0,,4.081184867137472,,3.808422327665282
Oryx_leucoryx,4.879601821735817,,2.3801931457311913,0.0,,,1.7668588110214176,
Oryzomys_albigularis,1.7817553746524688,,,0.5314789170422551,,,,
Oryzomys_alfaroi,1.5224442335063197,,,0.5550944485783191,,,,
Oryzomys_angouya,2.07979606117236,,,,,,,
Oryzomys_auriventer,1.7817553746524688,,,,,,,
Oryzomys_balneator,1.7817553746524688,,,,,,,
Oryzomys_bolivaris,1.7817553746524688,,,0.5092025223311029,,,,
Oryzomys_chapmani,1.6988831367525903,,,,,,,
Oryzomys_couesi,1.8406705613334091,,,0.5599066250361125,,,,
Oryzomys_subflavus,1.6981875698661224,,,0.6404814369704218,,0.7701152947871016,1.4471580313422192,
Oryzomys_talamancae,1.7402837196818792,,,,,,,
Oryzomys_xanthaeolus,1.901948465073084,,,,,,,
Oryzomys_yunganus,1.7817553746524688,,,,,,,
Oryzorictes_hova,1.5531545481696254,,,,,,,
Oryzorictes_tetradactylus,1.5561818466529111,,,,,,,
Osgoodomys_banderanus,1.6988831367525903,,,0.22530928172586284,,,,
Otaria_flavescens,5.2870635410490525,3.164352855784437,2.4935277555907804,0.0,,4.10788768641942,2.5610536563582884,3.880356199419236
Otocyon_megalotis,3.612584671140532,,1.8295610562993927,0.6020599913279624,0.3010299956639812,2.081707270097349,1.62797998982998,
Otolemur_crassicaudatus,3.081566920289869,2.902736979296593,2.117403884416343,0.05690485133647256,,1.6681062379327314,2.095587746918743,3.7826624969078693
Otolemur_garnettii,2.909111880505803,2.7609499514108973,2.1213628405633913,0.00860017176191757,,1.6920533650340808,2.1436392352745433,3.750377238171413
Otolemur_monteiri,3.1978757539454628,,,0.3222192947339193,,,,
Otomops_martiensseni,1.5430742350335322,2.6592028774645313,1.9663294951638783,-0.004364805402450088,0.0,0.9025467793139914,,
Otomops_wroughtoni,,,,0.0,0.0,,,
Otomys_angoniensis,2.0027706281011937,,,0.456366033129043,,,1.2013971243204515,
Otomys_denti,2.0791812460476247,,,0.2013971243204515,,1.3010299956639813,,
Otomys_irroratus,2.0586157970105616,,1.607669436688243,0.21748394421390627,0.5740312677277188,1.1277525158329733,1.1126050015345745,
Otomys_laminatus,2.1760912590556813,,,,,,,
Otomys_maximus,2.2833012287035497,,,0.568201724066995,,,,
Otomys_tropicalis,,,,0.11058971029924898,,,,
Otomys_typus,,,,0.2304489213782739,0.6989700043360189,1.0969100130080565,,
Otonycteris_hemprichii,1.3420276880874717,,,0.13987908640123647,,,,
Otonyctomys_hatti,1.5587085705331658,,,,,,,
Otopteropus_cartilagonodus,1.2284003587030048,,,-0.004364805402450088,0.17609125905568124,,,
Ototylomys_phyllotis,1.9392196358548182,,1.7221401254574156,0.3424226808222063,,1.0081741840064264,1.8307169494368976,
Ourebia_ourebi,4.235177081772822,2.828872481261447,2.323252100171687,-0.00877392430750515,,3.3416600221575807,2.136308267255813,3.7078783306725773
Ovibos_moschatus,5.494850021680094,3.1063609088067503,2.4086808218104676,0.004321373782642578,,4.018871437273986,2.405653656099307,3.874046725512229
Ovis_ammon,5.056899975020177,,2.2174839442139063,0.08635983067474821,,3.5095573424962367,1.8842854623396752,
Ovis_aries,4.592153320411645,2.863322860120456,2.183383742052695,0.07554696139253074,,3.3758903022232283,2.2612628687924934,3.7970631596173914
Ovis_canadensis,4.872999966016193,2.47928731647617,2.2491738894071123,0.06445798922691845,,3.614459538743616,2.1166077439882485,3.927293353644034
Ovis_dalli,4.8463007956739785,2.863322860120456,2.236763922187807,0.08635983067474821,,3.544066803507126,2.0851478121269045,3.708420900134713
Ovis_nivicola,4.954242509439325,,,0.0,,,,
Oxymycterus_akodontius,1.832445041174111,,,,,,,
Oxymycterus_angularis,1.832445041174111,,,,,,,
Oxymycterus_delator,1.911104317804036,,,,,,,
Oxymycterus_hiska,1.832445041174111,,,,,,,
Oxymycterus_hispidus,1.5652573434202137,,,,,,,
Oxymycterus_hucucha,1.832445041174111,,,,,,,
Oxymycterus_inca,1.5439439424829065,,,,,,,
Oxymycterus_nasutus,1.832445041174111,,,,,,,
Oxymycterus_paramensis,1.6231458746379397,,,,,,,
Oxymycterus_roberti,1.922777341928798,,,,,,,
Oxymycterus_rufus,1.9138668118962392,,,0.3996737214810381,0.414973347970818,,1.1442627737619906,
Ozotoceros_bezoarticus,4.539332081355354,,2.3431721787289375,0.0,,3.322219294733919,2.5598228687129754,
Pachyuromys_duprasi,1.6766936096248666,,1.3096301674258988,0.5428254269591799,,,1.5265977091034522,
Pagophilus_groenlandicus,5.121395680707224,,2.3854275148051305,0.0,,4.002088270703625,1.0588054866759067,
Paguma_larvata,3.6334684555795866,,,0.3344537511509309,,,2.0379441552030984,
Pan_paniscus,4.545553888932825,,2.37151117073,0.004321373782642578,,3.145982212337597,3.0339502193824233,
Pan_troglodytes,4.653212513775344,3.7053076647105696,2.36453223492796,0.021189299069938092,,3.2418004088538592,3.100649644726378,4.225993789846123
Panthera_leo,5.200368705572971,3.020174761190467,2.036389328665692,0.43933269383026263,0.3010299956639812,3.111165021757667,2.296358004741391,3.995742658218071
Panthera_onca,4.92398495183341,,2.0106814931314436,0.292256071356476,,2.9123814989188004,2.1947917577219247,
Panthera_pardus,4.719331204103092,3.059567204235956,1.9856060830524365,0.33041377334919086,0.0,2.7430313069840833,2.091807597001675,3.8602175854761773
Panthera_tigris,5.209286172217661,3.0851692300345013,2.02197445511006,0.414973347970818,0.0,3.118430077122089,2.073901558314207,3.9233911770283054
Phocoena_dioptrica,4.812913356642856,,,-0.01322826573375516,,,,
Phocoena_phocoena,4.722065430923849,3.2155053782318186,2.5228092526036705,-0.00877392430750515,-0.060480747381381476,3.9490072685222235,2.4117711776203734,3.583482163526413
Phocoena_sinus,4.634693154562993,,,-0.01322826573375516,,,,
Phocoena_spinipinnis,4.778151178001224,,,-0.01322826573375516,,,,
Phocoenoides_dalli,5.025480080735252,,2.5400039448500267,-0.00877392430750515,-0.4814860601221125,,1.9601852766046108,
Phodopus_campbelli,1.4323277922616042,,1.3136563466180313,0.927883410330707,0.5440680443502757,0.17318626841227402,,
Phodopus_roborovskii,,,1.3404441148401183,0.7979596437371962,,0.1903316981702915,,
Phodopus_sungorus,1.4833019523581672,2.143014800254095,1.3222192947339193,0.7387805584843692,0.47712125471966244,0.3096301674258988,1.3010299956639813,3.012415374762433
Phoniscus_atrox,0.6821450763738317,,,,,,,
Phoniscus_jagorii,0.6720978579357175,,2.0973961506415026,0.0,,,1.92272545799326,
Phoniscus_papuensis,0.800717078282385,,,,,,,
Phylloderma_stenops,1.7467898321526123,,,-0.00877392430750515,,,,
Phyllomys_blainvillii,2.3861421089308186,,,,,,,
Phyllomys_brasiliensis,2.4948361240343098,,,,,,,
Phyllomys_dasythrix,2.4149733479708178,,,,,,,
Pantholops_hodgsonii,4.514987402625595,,2.3281960599485494,0.0,,,,
Papio_anubis,4.2486734615201724,3.2155053782318186,2.252755971088573,0.004321373782642578,,2.9764921218316296,2.775683249026044,3.8782632099133925
Papio_cynocephalus,4.199265497473468,3.3026555539507187,2.2380209986759487,0.004321373782642578,,2.8511849406311347,2.653617666250029,4.158889960082935
Papio_hamadryas,4.146347609085917,3.283278608610214,2.255272505103306,0.004321373782642578,,2.949390006644913,2.5610536563582884,4.0706878975895275
Papio_papio,4.255900571362323,,2.265808017686357,0.004321373782642578,,2.778426216492103,,
Papio_ursinus,4.24869501824329,3.126958928708564,2.2693261107102365,0.004321373782642578,,2.778144012081959,2.9430441594982293,4.178558269738183
Pappogeomys_alcorni,2.1760912590556813,,,,,,,
Pappogeomys_bulleri,2.1760912590556813,,,-0.01322826573375516,,,,
Paracrocidura_schoutedeni,1.0856472882968566,,,,,,,
Paracynictis_selousi,3.2226436492013018,,,0.3010299956639812,,,,
Paradipus_ctenodactylus,,,,0.5314789170422551,,,,
Paradoxurus_hermaphroditus,3.505149978319906,,1.787247880331954,0.5171958979499743,,1.964118143151485,,
Paradoxurus_jerdoni,3.547815303257648,,,0.47712125471966244,,,,
